fecha;provincia;porcentaje_residentes_2a_dosis
04/09/2021;Ávila;74,76215243
04/09/2021;Segovia;73,49652719
04/09/2021;TotalCyL;76,02418955
03/09/2021;Ávila;74,7481987
03/09/2021;Burgos;73,88899762
03/09/2021;León;76,45643777
03/09/2021;Zamora;80,49980069
03/09/2021;TotalCyL;76,01479466
03/09/2021;Valladolid;76,0875369
03/09/2021;Palencia;74,72071656
03/09/2021;Salamanca;78,0297347
03/09/2021;Segovia;73,47763197
03/09/2021;Soria;74,76486207
02/09/2021;Burgos;73,32392003
02/09/2021;Segovia;72,93032226
02/09/2021;Soria;73,9581927
02/09/2021;Valladolid;75,08186898
02/09/2021;Ávila;74,44375381
02/09/2021;León;76,03995276
02/09/2021;Palencia;74,15871907
02/09/2021;Salamanca;77,04293156
02/09/2021;Zamora;79,57476493
02/09/2021;TotalCyL;75,30817339
01/09/2021;León;75,70146285
01/09/2021;Soria;73,09527024
01/09/2021;Valladolid;74,06678972
01/09/2021;Ávila;73,87291963
01/09/2021;Burgos;72,29358311
01/09/2021;Palencia;74,13626412
01/09/2021;Salamanca;76,24747528
01/09/2021;Segovia;72,47748863
01/09/2021;Zamora;79,54779938
01/09/2021;TotalCyL;74,65771271
31/08/2021;Segovia;72,38496723
31/08/2021;Valladolid;73,67189796
31/08/2021;Zamora;78,18428025
31/08/2021;Palencia;72,96673549
31/08/2021;Soria;72,29647631
31/08/2021;TotalCyL;74,1011592
31/08/2021;Ávila;73,0223767
31/08/2021;Burgos;71,89067524
31/08/2021;León;75,19077029
31/08/2021;Salamanca;75,9112515
30/08/2021;Burgos;71,75870264
30/08/2021;León;75,11496607
30/08/2021;Salamanca;74,97729654
30/08/2021;Soria;71,76207191
30/08/2021;Valladolid;73,21650479
30/08/2021;Ávila;72,86761721
30/08/2021;Palencia;72,06978499
30/08/2021;Segovia;71,61743051
30/08/2021;Zamora;77,3131756
30/08/2021;TotalCyL;73,63830411
29/08/2021;Ávila;72,82131622
29/08/2021;Palencia;72,03298383
29/08/2021;Soria;70,94752711
29/08/2021;Burgos;71,53390186
29/08/2021;León;74,94232526
29/08/2021;Salamanca;74,56908989
29/08/2021;Zamora;76,58920909
29/08/2021;TotalCyL;73,38455847
29/08/2021;Segovia;71,07859107
29/08/2021;Valladolid;73,17367363
28/08/2021;Ávila;72,823219
28/08/2021;Segovia;71,07859107
28/08/2021;TotalCyL;73,37716782
28/08/2021;Palencia;72,03173633
28/08/2021;Salamanca;74,51776033
28/08/2021;Soria;70,94640205
28/08/2021;Valladolid;73,17309742
28/08/2021;Zamora;76,58803667
28/08/2021;Burgos;71,53474067
28/08/2021;León;74,94101074
27/08/2021;Burgos;71,52942821
27/08/2021;Segovia;71,05122558
27/08/2021;Ávila;72,79848285
27/08/2021;Salamanca;74,48009841
27/08/2021;Valladolid;73,16656711
27/08/2021;Zamora;76,5821746
27/08/2021;León;74,93049455
27/08/2021;Palencia;72,01801386
27/08/2021;Soria;70,92502588
27/08/2021;TotalCyL;73,36226125
26/08/2021;Ávila;72,33864421
26/08/2021;León;74,44236798
26/08/2021;Palencia;71,96125274
26/08/2021;Salamanca;73,95951343
26/08/2021;Valladolid;72,63434675
26/08/2021;Burgos;71,4712708
26/08/2021;Segovia;70,99323682
26/08/2021;Soria;70,38049593
26/08/2021;Zamora;75,86407016
26/08/2021;TotalCyL;72,96412654
25/08/2021;Salamanca;73,71106623
25/08/2021;Segovia;70,31105435
25/08/2021;TotalCyL;72,72132073
25/08/2021;Ávila;71,65364319
25/08/2021;Palencia;71,89326414
25/08/2021;Soria;69,93047118
25/08/2021;Valladolid;72,5686595
25/08/2021;Zamora;75,85527704
25/08/2021;Burgos;71,42150147
25/08/2021;León;74,04231453
24/08/2021;Ávila;70,9140958
24/08/2021;Palencia;71,33438539
24/08/2021;Soria;69,4163179
24/08/2021;TotalCyL;72,2409285
24/08/2021;León;73,69396568
24/08/2021;Salamanca;72,90832055
24/08/2021;Segovia;70,14360364
24/08/2021;Zamora;75,83417356
24/08/2021;Burgos;71,34489026
24/08/2021;Valladolid;71,76466295
23/08/2021;Ávila;70,67117414
23/08/2021;Burgos;70,98504124
23/08/2021;León;73,36270564
23/08/2021;Palencia;70,29210147
23/08/2021;Salamanca;72,14050327
23/08/2021;Segovia;69,60671888
23/08/2021;Soria;69,14405292
23/08/2021;Valladolid;70,85522108
23/08/2021;Zamora;74,81593078
23/08/2021;TotalCyL;71,61798442
22/08/2021;Ávila;70,62614167
22/08/2021;Valladolid;70,2283112
22/08/2021;Burgos;70,92324899
22/08/2021;Segovia;69,03855927
22/08/2021;Zamora;74,80831008
22/08/2021;León;72,64913822
22/08/2021;Palencia;70,22910286
22/08/2021;Salamanca;71,69524214
22/08/2021;Soria;68,94491697
22/08/2021;TotalCyL;71,22373292
21/08/2021;Ávila;70,62550741
21/08/2021;Valladolid;70,227735
21/08/2021;TotalCyL;71,21266782
21/08/2021;Palencia;70,22972661
21/08/2021;Burgos;70,92241018
21/08/2021;León;72,64870005
21/08/2021;Salamanca;71,64300141
21/08/2021;Segovia;69,03790771
21/08/2021;Soria;68,8526619
21/08/2021;Zamora;74,80713767
20/08/2021;Palencia;70,22785537
20/08/2021;Soria;68,72778003
20/08/2021;TotalCyL;71,1405568
20/08/2021;Ávila;70,60140552
20/08/2021;Segovia;68,97470647
20/08/2021;Zamora;74,80479283
20/08/2021;Burgos;70,58241297
20/08/2021;León;72,63204941
20/08/2021;Salamanca;71,60108734
20/08/2021;Valladolid;70,21928401
19/08/2021;León;72,08323566
19/08/2021;Valladolid;69,26835546
19/08/2021;Zamora;74,1101367
19/08/2021;TotalCyL;70,62287728
19/08/2021;Burgos;70,01817419
19/08/2021;Palencia;70,20165792
19/08/2021;Segovia;68,47496058
19/08/2021;Ávila;70,51324335
19/08/2021;Salamanca;71,44072044
19/08/2021;Soria;68,43188875
18/08/2021;Ávila;69,74134869
18/08/2021;León;71,41918197
18/08/2021;Soria;67,77035237
18/08/2021;Palencia;70,12743184
18/08/2021;Salamanca;70,7855852
18/08/2021;Zamora;73,31699768
18/08/2021;TotalCyL;69,9847761
18/08/2021;Burgos;68,66209982
18/08/2021;Segovia;68,12246706
18/08/2021;Valladolid;68,99446652
17/08/2021;León;70,31103828
17/08/2021;Zamora;71,95875443
17/08/2021;TotalCyL;69,10320103
17/08/2021;Ávila;68,62758778
17/08/2021;Palencia;69,58976054
17/08/2021;Salamanca;70,67745904
17/08/2021;Soria;67,39795689
17/08/2021;Burgos;68,39899343
17/08/2021;Segovia;67,52303262
17/08/2021;Valladolid;67,34805983
16/08/2021;Burgos;67,74192646
16/08/2021;Palencia;68,88929086
16/08/2021;Salamanca;70,10463333
16/08/2021;TotalCyL;68,53065533
16/08/2021;Segovia;66,04725107
16/08/2021;Zamora;70,9141323
16/08/2021;Ávila;68,35295312
16/08/2021;León;69,72235063
16/08/2021;Soria;66,49228208
16/08/2021;Valladolid;67,27488193
15/08/2021;Ávila;68,3516846
15/08/2021;Burgos;67,74164686
15/08/2021;Soria;66,49228208
15/08/2021;Valladolid;67,27430572
15/08/2021;León;69,52736291
15/08/2021;Palencia;68,88929086
15/08/2021;Zamora;70,91530471
15/08/2021;TotalCyL;68,49232416
15/08/2021;Salamanca;70,09734392
15/08/2021;Segovia;66,04725107
14/08/2021;Ávila;68,31236046
14/08/2021;León;69,50939775
14/08/2021;Zamora;70,89830469
14/08/2021;Burgos;67,72906473
14/08/2021;Soria;66,46753071
14/08/2021;TotalCyL;68,47269927
14/08/2021;Palencia;68,87743964
14/08/2021;Salamanca;70,06849003
14/08/2021;Segovia;66,02965897
14/08/2021;Valladolid;67,25721167
13/08/2021;León;69,50238696
13/08/2021;Salamanca;70,02687968
13/08/2021;Segovia;65,96319994
13/08/2021;Soria;66,41690293
13/08/2021;Ávila;68,30348082
13/08/2021;Burgos;67,72207465
13/08/2021;Valladolid;67,24511139
13/08/2021;TotalCyL;68,45319965
13/08/2021;Palencia;68,85436094
13/08/2021;Zamora;70,89127019
12/08/2021;Burgos;67,67594016
12/08/2021;Segovia;65,65436089
12/08/2021;Soria;66,03775708
12/08/2021;Ávila;67,43137305
12/08/2021;Palencia;67,69356479
12/08/2021;TotalCyL;68,01072104
12/08/2021;León;69,0867783
12/08/2021;Salamanca;69,48867864
12/08/2021;Valladolid;66,74746326
12/08/2021;Zamora;70,81799423
11/08/2021;Ávila;67,00832149
11/08/2021;Salamanca;69,12208234
11/08/2021;Burgos;67,60464141
11/08/2021;Segovia;65,18393516
11/08/2021;Soria;65,7182395
11/08/2021;León;68,4904226
11/08/2021;Palencia;67,18209093
11/08/2021;Valladolid;66,28534771
11/08/2021;Zamora;70,06823458
11/08/2021;TotalCyL;67,57805486
10/08/2021;Palencia;66,3462678
10/08/2021;Segovia;64,42161091
10/08/2021;Ávila;66,47998275
10/08/2021;Burgos;66,06766392
10/08/2021;León;67,82724526
10/08/2021;Salamanca;67,83428754
10/08/2021;Valladolid;65,9465398
10/08/2021;Zamora;69,6819237
10/08/2021;Soria;65,56523109
10/08/2021;TotalCyL;66,79865448
09/08/2021;Salamanca;67,51446491
09/08/2021;Soria;65,12645696
09/08/2021;Valladolid;64,91148547
09/08/2021;Zamora;68,64492227
09/08/2021;León;67,18816753
09/08/2021;TotalCyL;66,1268152
09/08/2021;Ávila;65,6376852
09/08/2021;Burgos;65,28952887
09/08/2021;Palencia;66,25208176
09/08/2021;Segovia;64,21962757
08/08/2021;Burgos;64,92520621
08/08/2021;TotalCyL;65,59852989
08/08/2021;Ávila;65,59645829
08/08/2021;León;66,23930032
08/08/2021;Palencia;66,17037069
08/08/2021;Salamanca;67,32159942
08/08/2021;Soria;65,01845101
08/08/2021;Valladolid;63,93328327
08/08/2021;Zamora;68,63261191
08/08/2021;Segovia;63,58305425
07/08/2021;Ávila;65,59582403
07/08/2021;Valladolid;63,93117052
07/08/2021;TotalCyL;65,39564194
07/08/2021;Burgos;63,64098979
07/08/2021;León;66,22987957
07/08/2021;Segovia;63,58109957
07/08/2021;Soria;65,01507583
07/08/2021;Palencia;66,1653807
07/08/2021;Salamanca;67,26328418
07/08/2021;Zamora;68,62968087
06/08/2021;Segovia;63,55047629
06/08/2021;Valladolid;63,91791783
06/08/2021;Palencia;66,14916324
06/08/2021;Salamanca;67,23078559
06/08/2021;Zamora;68,59040495
06/08/2021;TotalCyL;65,34332282
06/08/2021;Ávila;65,57172214
06/08/2021;Burgos;63,43548162
06/08/2021;León;66,20599905
06/08/2021;Soria;64,95319743
05/08/2021;Salamanca;66,6521891
05/08/2021;Soria;64,81031457
05/08/2021;TotalCyL;64,82681244
05/08/2021;Ávila;64,56578547
05/08/2021;Burgos;62,7736614
05/08/2021;León;65,92951084
05/08/2021;Palencia;66,06869967
05/08/2021;Valladolid;63,3069496
05/08/2021;Segovia;62,7490585
05/08/2021;Zamora;68,24864586
04/08/2021;Burgos;62,71522438
04/08/2021;León;65,53690636
04/08/2021;Palencia;64,88232983
04/08/2021;Soria;64,38279105
04/08/2021;Salamanca;65,99523151
04/08/2021;Ávila;64,22835904
04/08/2021;Segovia;62,49625353
04/08/2021;Valladolid;62,89899721
04/08/2021;Zamora;67,61847258
04/08/2021;TotalCyL;64,38566999
03/08/2021;Burgos;61,03285335
03/08/2021;León;64,80537377
03/08/2021;Soria;64,10152558
03/08/2021;Ávila;63,8928354
03/08/2021;Palencia;63,54626032
03/08/2021;Segovia;61,31758298
03/08/2021;Valladolid;61,25892876
03/08/2021;TotalCyL;63,34935058
03/08/2021;Salamanca;65,67723124
03/08/2021;Zamora;66,94609234
02/08/2021;TotalCyL;62,85551322
02/08/2021;Ávila;62,87992186
02/08/2021;Burgos;60,92017335
02/08/2021;León;64,72803595
02/08/2021;Salamanca;64,68253125
02/08/2021;Segovia;60,52202922
02/08/2021;Soria;63,68075244
02/08/2021;Valladolid;60,41997584
02/08/2021;Zamora;66,89157502
02/08/2021;Palencia;63,45706426
01/08/2021;Palencia;63,45706426
01/08/2021;Salamanca;64,68253125
01/08/2021;Soria;63,68075244
01/08/2021;Valladolid;60,41997584
01/08/2021;Zamora;66,89157502
01/08/2021;Ávila;62,87992186
01/08/2021;Burgos;60,92017335
01/08/2021;León;64,72803595
01/08/2021;Segovia;60,52202922
01/08/2021;TotalCyL;62,85551322
31/07/2021;Burgos;60,06710471
31/07/2021;Salamanca;64,64638795
31/07/2021;Segovia;60,17996065
31/07/2021;TotalCyL;62,50606493
31/07/2021;Ávila;62,85581997
31/07/2021;Soria;63,20710139
31/07/2021;León;64,30870281
31/07/2021;Palencia;63,22565353
31/07/2021;Valladolid;60,3314325
31/07/2021;Zamora;66,0304359
30/07/2021;Burgos;60,02292744
30/07/2021;León;64,28701316
30/07/2021;Palencia;63,20195109
30/07/2021;Salamanca;64,60295525
30/07/2021;Segovia;60,09004548
30/07/2021;Valladolid;60,30031749
30/07/2021;Ávila;62,83425512
30/07/2021;Soria;62,62769452
30/07/2021;Zamora;66,02340141
30/07/2021;TotalCyL;62,45182507
29/07/2021;Burgos;59,94212219
29/07/2021;León;63,82079533
29/07/2021;Salamanca;64,44046227
29/07/2021;Soria;62,34755412
29/07/2021;Zamora;65,75550449
29/07/2021;Ávila;62,7581439
29/07/2021;Palencia;62,60190493
29/07/2021;Segovia;59,62743846
29/07/2021;Valladolid;60,19160701
29/07/2021;TotalCyL;62,20062649
28/07/2021;Ávila;62,63890298
28/07/2021;Segovia;58,68854168
28/07/2021;Soria;62,00666037
28/07/2021;Valladolid;59,68800478
28/07/2021;Palencia;60,91591245
28/07/2021;Zamora;65,62478017
28/07/2021;Burgos;59,86131693
28/07/2021;León;63,72768322
28/07/2021;Salamanca;64,17379155
28/07/2021;TotalCyL;61,82182438
27/07/2021;León;63,64245825
27/07/2021;Soria;61,93353134
27/07/2021;TotalCyL;61,32293465
27/07/2021;Burgos;59,36306445
27/07/2021;Valladolid;59,14157138
27/07/2021;Zamora;65,55736629
27/07/2021;Ávila;62,12324944
27/07/2021;Palencia;59,99837825
27/07/2021;Salamanca;63,1241173
27/07/2021;Segovia;58,02916379
26/07/2021;León;63,54912705
26/07/2021;Salamanca;62,76146942
26/07/2021;Soria;61,80302417
26/07/2021;Zamora;65,53684902
26/07/2021;Ávila;61,62345241
26/07/2021;Palencia;59,89670723
26/07/2021;Segovia;57,2420803
26/07/2021;Burgos;58,77226339
26/07/2021;Valladolid;59,03747054
26/07/2021;TotalCyL;61,04797743
25/07/2021;Burgos;58,66098141
25/07/2021;Palencia;59,77382876
25/07/2021;Zamora;65,04150351
25/07/2021;Salamanca;62,6515209
25/07/2021;Soria;61,70064354
25/07/2021;Ávila;61,06149787
25/07/2021;León;63,50596684
25/07/2021;Segovia;56,46867955
25/07/2021;Valladolid;58,10862981
25/07/2021;TotalCyL;60,67222343
24/07/2021;León;63,50530958
24/07/2021;Palencia;59,77071001
24/07/2021;Salamanca;62,6442315
24/07/2021;Burgos;57,77519922
24/07/2021;Soria;61,70064354
24/07/2021;Valladolid;58,10690119
24/07/2021;Ávila;61,04627562
24/07/2021;Segovia;56,46867955
24/07/2021;Zamora;65,04033109
24/07/2021;TotalCyL;60,53714574
23/07/2021;Burgos;57,09045156
23/07/2021;Segovia;56,38593153
23/07/2021;Valladolid;58,08077995
23/07/2021;Zamora;65,03740005
23/07/2021;Palencia;59,73453259
23/07/2021;TotalCyL;60,33542693
23/07/2021;Ávila;60,55282119
23/07/2021;León;63,48361994
23/07/2021;Salamanca;62,29798478
23/07/2021;Soria;61,65676612
22/07/2021;Burgos;56,7079547
22/07/2021;Palencia;59,6216341
22/07/2021;Salamanca;62,18985862
22/07/2021;Valladolid;57,42928537
22/07/2021;Zamora;64,58308908
22/07/2021;León;63,10722791
22/07/2021;TotalCyL;59,89520309
22/07/2021;Ávila;60,22998275
22/07/2021;Segovia;55,16295495
22/07/2021;Soria;61,24386841
21/07/2021;Palencia;57,83708934
21/07/2021;Salamanca;61,4830901
21/07/2021;Segovia;53,81878836
21/07/2021;Soria;60,38994645
21/07/2021;Zamora;64,50922691
21/07/2021;Burgos;55,79029778
21/07/2021;León;62,62129222
21/07/2021;Valladolid;56,39884068
21/07/2021;Ávila;59,14856911
21/07/2021;TotalCyL;59,03062234
20/07/2021;Palencia;57,57012494
20/07/2021;Soria;59,72390982
20/07/2021;Ávila;58,98492998
20/07/2021;Burgos;55,71089054
20/07/2021;Segovia;52,98870196
20/07/2021;Zamora;64,48284756
20/07/2021;TotalCyL;58,62209061
20/07/2021;León;62,35575838
20/07/2021;Salamanca;61,4059439
20/07/2021;Valladolid;55,35456709
19/07/2021;Burgos;55,60631903
19/07/2021;León;62,21116075
19/07/2021;Salamanca;60,63448192
19/07/2021;Segovia;52,10909707
19/07/2021;TotalCyL;58,18971673
19/07/2021;Ávila;58,70078141
19/07/2021;Valladolid;55,26698409
19/07/2021;Zamora;64,40019228
19/07/2021;Palencia;55,15996033
19/07/2021;Soria;59,13662751
18/07/2021;Salamanca;59,71935792
18/07/2021;Segovia;51,68167425
18/07/2021;Valladolid;55,16173084
18/07/2021;Ávila;57,56165009
18/07/2021;Palencia;55,03209187
18/07/2021;Zamora;63,55077731
18/07/2021;TotalCyL;57,83617644
18/07/2021;Burgos;55,46707675
18/07/2021;León;62,16931507
18/07/2021;Soria;59,01174565
17/07/2021;Ávila;57,56101583
17/07/2021;León;62,16778146
17/07/2021;Salamanca;59,70174186
17/07/2021;Segovia;51,68167425
17/07/2021;Valladolid;55,16153877
17/07/2021;Zamora;63,54901869
17/07/2021;Burgos;55,41870544
17/07/2021;Soria;58,98811935
17/07/2021;Palencia;54,99154821
17/07/2021;TotalCyL;57,82243901
16/07/2021;Ávila;57,4690481
16/07/2021;Segovia;51,56504515
16/07/2021;Soria;58,21970208
16/07/2021;Valladolid;55,13368892
16/07/2021;Zamora;63,52908763
16/07/2021;TotalCyL;57,57533243
16/07/2021;León;62,14390094
16/07/2021;Burgos;55,01551796
16/07/2021;Palencia;54,9478858
16/07/2021;Salamanca;58,7568528
15/07/2021;Ávila;57,0770753
15/07/2021;León;61,37337081
15/07/2021;Valladolid;54,31663174
15/07/2021;Zamora;62,75119
15/07/2021;TotalCyL;56,93990358
15/07/2021;Burgos;54,4526772
15/07/2021;Palencia;53,72970478
15/07/2021;Salamanca;58,59344865
15/07/2021;Segovia;51,2913903
15/07/2021;Soria;57,56941632
14/07/2021;León;60,11274234
14/07/2021;TotalCyL;55,59067158
14/07/2021;Burgos;53,22829582
14/07/2021;Segovia;49,88467402
14/07/2021;Soria;56,43985419
14/07/2021;Valladolid;52,48430324
14/07/2021;Ávila;55,54597118
14/07/2021;Palencia;52,56516614
14/07/2021;Salamanca;58,05099546
14/07/2021;Zamora;60,75222173
13/07/2021;Ávila;54,11571443
13/07/2021;Palencia;51,91459634
13/07/2021;Salamanca;56,50199699
13/07/2021;Segovia;49,62600503
13/07/2021;Valladolid;51,71257411
13/07/2021;León;58,36683544
13/07/2021;Zamora;59,40218538
13/07/2021;Burgos;52,150706
13/07/2021;Soria;55,77944287
13/07/2021;TotalCyL;54,44132116
12/07/2021;León;57,04420525
12/07/2021;Salamanca;55,12126228
12/07/2021;Segovia;48,12155488
12/07/2021;Zamora;57,65001055
12/07/2021;TotalCyL;53,49130951
12/07/2021;Soria;55,09765537
12/07/2021;Ávila;53,84615385
12/07/2021;Burgos;51,15308262
12/07/2021;Palencia;51,8010741
12/07/2021;Valladolid;51,31115204
11/07/2021;Ávila;52,65755023
11/07/2021;Burgos;50,21753111
11/07/2021;Soria;54,43499392
11/07/2021;Salamanca;54,27174293
11/07/2021;Segovia;46,42619789
11/07/2021;TotalCyL;52,60785547
11/07/2021;León;56,4833417
11/07/2021;Palencia;51,64139445
11/07/2021;Valladolid;49,94939009
11/07/2021;Zamora;57,62421741
10/07/2021;Palencia;51,64014696
10/07/2021;Salamanca;54,24957099
10/07/2021;Zamora;57,62070017
10/07/2021;León;56,48005539
10/07/2021;Soria;54,39561676
10/07/2021;Valladolid;49,94228357
10/07/2021;TotalCyL;52,49327952
10/07/2021;Ávila;52,17804952
10/07/2021;Burgos;49,72459108
10/07/2021;Segovia;46,38905902
09/07/2021;León;56,20860619
09/07/2021;Soria;54,36298996
09/07/2021;Valladolid;49,37088134
09/07/2021;Ávila;51,65985894
09/07/2021;Burgos;47,28980847
09/07/2021;TotalCyL;51,66986928
09/07/2021;Palencia;51,60646453
09/07/2021;Salamanca;53,17347264
09/07/2021;Segovia;46,09194803
09/07/2021;Zamora;56,50749173
08/07/2021;Burgos;46,71214875
08/07/2021;Zamora;55,85738739
08/07/2021;TotalCyL;50,57095901
08/07/2021;Ávila;51,17972397
08/07/2021;Salamanca;52,58637185
08/07/2021;Soria;53,50344269
08/07/2021;Valladolid;47,84643781
08/07/2021;León;55,09739527
08/07/2021;Palencia;48,88193063
08/07/2021;Segovia;44,5855432
07/07/2021;Palencia;47,75793564
07/07/2021;Valladolid;46,53518973
07/07/2021;TotalCyL;49,20427338
07/07/2021;Ávila;49,95496753
07/07/2021;Burgos;45,08877394
07/07/2021;León;53,46563287
07/07/2021;Zamora;55,51093864
07/07/2021;Salamanca;50,46394023
07/07/2021;Segovia;44,13792205
07/07/2021;Soria;52,77102741
06/07/2021;León;51,80254097
06/07/2021;Valladolid;45,61902549
06/07/2021;Burgos;45,01132392
06/07/2021;Palencia;47,29885667
06/07/2021;Salamanca;48,82959498
06/07/2021;Ávila;48,62175259
06/07/2021;Segovia;43,20097995
06/07/2021;Soria;51,67521714
06/07/2021;Zamora;53,9639365
06/07/2021;TotalCyL;48,12248269
05/07/2021;Ávila;47,58156586
05/07/2021;Valladolid;44,23191056
05/07/2021;TotalCyL;47,05493048
05/07/2021;Palencia;45,73012893
05/07/2021;Soria;50,54678007
05/07/2021;Burgos;43,87949112
05/07/2021;León;51,00331041
05/07/2021;Salamanca;48,31690686
05/07/2021;Segovia;42,35981704
05/07/2021;Zamora;52,49138275
04/07/2021;Ávila;46,40881875
04/07/2021;Salamanca;46,8957767
04/07/2021;TotalCyL;45,97881848
04/07/2021;Burgos;42,40206906
04/07/2021;Segovia;41,41179843
04/07/2021;Valladolid;43,59001938
04/07/2021;Zamora;50,80193214
04/07/2021;León;49,7656861
04/07/2021;Palencia;45,49372821
04/07/2021;Soria;50,26213942
03/07/2021;Burgos;42,33692157
03/07/2021;León;49,76546702
03/07/2021;Salamanca;46,8957767
03/07/2021;Soria;49,95499752
03/07/2021;Valladolid;43,58790663
03/07/2021;Zamora;50,80193214
03/07/2021;Ávila;46,3713974
03/07/2021;Palencia;45,40141341
03/07/2021;Segovia;41,41114687
03/07/2021;TotalCyL;45,94850429
02/07/2021;León;49,755389
02/07/2021;Segovia;41,31732235
02/07/2021;TotalCyL;45,55638231
02/07/2021;Ávila;45,97561904
02/07/2021;Palencia;43,87385308
02/07/2021;Salamanca;46,87694574
02/07/2021;Zamora;50,7990011
02/07/2021;Burgos;41,43604082
02/07/2021;Soria;49,69623329
02/07/2021;Valladolid;43,08680128
01/07/2021;Ávila;45,02422874
01/07/2021;Segovia;40,85667001
01/07/2021;TotalCyL;44,58428222
01/07/2021;Burgos;40,84663777
01/07/2021;León;48,34446662
01/07/2021;Salamanca;46,10882474
01/07/2021;Valladolid;41,90481495
01/07/2021;Palencia;42,65130582
01/07/2021;Soria;48,96494307
01/07/2021;Zamora;50,076207
30/06/2021;Valladolid;39,06470578
30/06/2021;Zamora;47,30930663
30/06/2021;Ávila;42,90135985
30/06/2021;Palencia;40,54428303
30/06/2021;Soria;47,03208676
30/06/2021;Burgos;38,98364323
30/06/2021;León;45,86264539
30/06/2021;Salamanca;44,3696943
30/06/2021;Segovia;39,07530721
30/06/2021;TotalCyL;42,31276394
29/06/2021;Palencia;40,34094099
29/06/2021;Valladolid;38,30987863
29/06/2021;TotalCyL;41,43273381
29/06/2021;León;44,34612292
29/06/2021;Soria;46,38630125
29/06/2021;Zamora;45,66440781
29/06/2021;Ávila;41,7133905
29/06/2021;Burgos;38,36935552
29/06/2021;Salamanca;44,17834743
29/06/2021;Segovia;37,89077262
28/06/2021;Burgos;37,1226059
28/06/2021;Palencia;38,38736036
28/06/2021;Segovia;37,63536142
28/06/2021;Ávila;40,7683428
28/06/2021;Valladolid;37,62189114
28/06/2021;Zamora;43,82488803
28/06/2021;TotalCyL;40,47366131
28/06/2021;León;43,3282432
28/06/2021;Salamanca;43,67568224
28/06/2021;Soria;45,85189685
27/06/2021;Palencia;38,14908839
27/06/2021;Salamanca;43,57849018
27/06/2021;Valladolid;36,28855525
27/06/2021;Ávila;40,14232799
27/06/2021;Burgos;36,25276108
27/06/2021;León;42,08842803
27/06/2021;Zamora;43,6091636
27/06/2021;Segovia;36,5726684
27/06/2021;Soria;45,07897934
27/06/2021;TotalCyL;39,63492696
26/06/2021;Ávila;39,4712807
26/06/2021;Palencia;38,14721715
26/06/2021;Segovia;36,56810748
26/06/2021;Zamora;43,60681877
26/06/2021;Soria;44,72570991
26/06/2021;Valladolid;36,28663457
26/06/2021;Burgos;35,30658465
26/06/2021;León;42,08777076
26/06/2021;Salamanca;43,57180823
26/06/2021;TotalCyL;39,43429378
25/06/2021;Burgos;35,28757165
25/06/2021;Palencia;38,10979223
25/06/2021;Salamanca;43,54416924
25/06/2021;Segovia;36,54790915
25/06/2021;Soria;44,17217947
25/06/2021;Valladolid;35,4467213
25/06/2021;TotalCyL;38,92041398
25/06/2021;Ávila;39,00763649
25/06/2021;León;41,05915577
25/06/2021;Zamora;42,57157596
24/06/2021;Ávila;38,37147351
24/06/2021;Palencia;36,5142433
24/06/2021;Zamora;41,62543672
24/06/2021;TotalCyL;38,07888203
24/06/2021;Segovia;35,02326066
24/06/2021;Soria;43,57927186
24/06/2021;Burgos;34,77198378
24/06/2021;León;40,48843328
24/06/2021;Salamanca;42,57224863
24/06/2021;Valladolid;34,58952192
23/06/2021;Ávila;37,42769434
23/06/2021;Burgos;34,26114917
23/06/2021;Salamanca;41,53290103
23/06/2021;Segovia;34,45575262
23/06/2021;Soria;43,5308942
23/06/2021;Zamora;40,51105588
23/06/2021;TotalCyL;37,18181583
23/06/2021;León;40,1096313
23/06/2021;Palencia;34,19576974
23/06/2021;Valladolid;33,34376903
22/06/2021;León;39,45368384
22/06/2021;Segovia;32,9923507
22/06/2021;Valladolid;33,11367159
22/06/2021;Zamora;40,48819378
22/06/2021;Burgos;33,69019992
22/06/2021;Ávila;36,6570682
22/06/2021;Palencia;33,57763487
22/06/2021;Salamanca;40,46044739
22/06/2021;Soria;43,09774538
22/06/2021;TotalCyL;36,57047966
21/06/2021;Burgos;32,91821613
21/06/2021;Palencia;33,49031007
21/06/2021;Soria;42,60946852
21/06/2021;Segovia;32,08863811
21/06/2021;Ávila;35,57628882
21/06/2021;León;38,92064438
21/06/2021;Salamanca;39,87608012
21/06/2021;Valladolid;31,67815553
21/06/2021;Zamora;40,24608999
21/06/2021;TotalCyL;35,79091226
20/06/2021;Ávila;35,19763548
20/06/2021;Burgos;32,37662519
20/06/2021;Palencia;33,42419271
20/06/2021;Salamanca;39,7588422
20/06/2021;Segovia;31,57520948
20/06/2021;Soria;42,09981549
20/06/2021;TotalCyL;35,29962195
20/06/2021;León;37,7518135
20/06/2021;Valladolid;31,61054761
20/06/2021;Zamora;39,18388163
19/06/2021;Ávila;35,19763548
19/06/2021;León;37,75071806
19/06/2021;Palencia;33,42294522
19/06/2021;Salamanca;39,74790809
19/06/2021;Burgos;31,09688243
19/06/2021;Segovia;31,57520948
19/06/2021;Soria;42,09981549
19/06/2021;Valladolid;31,61016347
19/06/2021;Zamora;39,18388163
19/06/2021;TotalCyL;35,10662996
18/06/2021;Ávila;35,17416785
18/06/2021;Soria;42,08293956
18/06/2021;Valladolid;30,8518791
