fecha;provincia;camas_habilitadas_uci;camas_ocupadas_covid_uci
03/08/2021;Segovia;31;6
03/08/2021;Soria;14;3
03/08/2021;Valladolid;66;10
03/08/2021;Valladolid;0;0
02/08/2021;Burgos;45;17
02/08/2021;Burgos;0;0
02/08/2021;Burgos;0;0
02/08/2021;León;76;6
02/08/2021;Salamanca;53;3
02/08/2021;Valladolid;0;0
02/08/2021;Ávila;18;4
02/08/2021;Segovia;31;6
02/08/2021;Valladolid;32;10
02/08/2021;Valladolid;0;0
02/08/2021;León;12;7
02/08/2021;Palencia;20;13
02/08/2021;Soria;14;3
02/08/2021;Valladolid;66;9
02/08/2021;Zamora;19;2
01/08/2021;León;76;7
01/08/2021;Soria;14;2
01/08/2021;Zamora;19;2
01/08/2021;Burgos;45;15
01/08/2021;Salamanca;53;3
01/08/2021;Valladolid;66;11
01/08/2021;Valladolid;0;0
01/08/2021;Valladolid;32;11
01/08/2021;Ávila;18;3
01/08/2021;Burgos;0;0
01/08/2021;Burgos;0;0
01/08/2021;León;12;7
01/08/2021;Palencia;20;13
01/08/2021;Segovia;31;5
01/08/2021;Valladolid;0;0
31/07/2021;Burgos;0;0
31/07/2021;León;76;7
31/07/2021;Segovia;31;4
31/07/2021;Soria;14;2
31/07/2021;Zamora;19;2
31/07/2021;Ávila;18;3
31/07/2021;Burgos;45;12
31/07/2021;Burgos;0;0
31/07/2021;León;12;6
31/07/2021;Palencia;20;13
31/07/2021;Salamanca;53;3
31/07/2021;Valladolid;66;0
31/07/2021;Valladolid;0;0
31/07/2021;Valladolid;0;0
31/07/2021;Valladolid;32;10
30/07/2021;Ávila;18;2
30/07/2021;Burgos;45;11
30/07/2021;Valladolid;66;11
30/07/2021;Soria;14;2
30/07/2021;Zamora;19;2
30/07/2021;Palencia;23;14
30/07/2021;Segovia;31;4
30/07/2021;Valladolid;0;0
30/07/2021;Burgos;0;0
30/07/2021;Burgos;0;0
30/07/2021;León;76;7
30/07/2021;León;12;6
30/07/2021;Salamanca;53;3
30/07/2021;Valladolid;0;0
30/07/2021;Valladolid;32;10
29/07/2021;Burgos;45;10
29/07/2021;Burgos;0;0
29/07/2021;Burgos;0;0
29/07/2021;Valladolid;66;12
29/07/2021;Palencia;20;14
29/07/2021;Segovia;31;4
29/07/2021;Valladolid;32;10
29/07/2021;Valladolid;0;0
29/07/2021;Ávila;18;2
29/07/2021;León;76;8
29/07/2021;León;11;6
29/07/2021;Salamanca;53;3
29/07/2021;Soria;14;2
29/07/2021;Valladolid;0;0
29/07/2021;Zamora;19;2
28/07/2021;León;11;5
28/07/2021;Salamanca;53;2
28/07/2021;Segovia;31;4
28/07/2021;Valladolid;32;10
28/07/2021;Burgos;0;0
28/07/2021;Soria;14;2
28/07/2021;Valladolid;0;0
28/07/2021;Ávila;18;2
28/07/2021;Burgos;45;10
28/07/2021;León;76;9
28/07/2021;Palencia;20;13
28/07/2021;Zamora;19;2
28/07/2021;Burgos;0;0
28/07/2021;Valladolid;66;10
28/07/2021;Valladolid;0;0
27/07/2021;León;76;9
27/07/2021;Segovia;31;4
27/07/2021;Valladolid;66;10
27/07/2021;Valladolid;0;0
27/07/2021;Burgos;45;10
27/07/2021;Soria;14;3
27/07/2021;Valladolid;32;9
27/07/2021;León;11;5
27/07/2021;Valladolid;0;0
27/07/2021;Burgos;0;0
27/07/2021;Palencia;20;10
27/07/2021;Salamanca;53;2
27/07/2021;Ávila;18;2
27/07/2021;Burgos;0;0
27/07/2021;Zamora;19;2
26/07/2021;Segovia;31;4
26/07/2021;Zamora;19;4
26/07/2021;Burgos;45;10
26/07/2021;Palencia;20;9
26/07/2021;Salamanca;53;2
26/07/2021;Valladolid;32;9
26/07/2021;León;76;10
26/07/2021;Soria;14;3
26/07/2021;Valladolid;0;0
26/07/2021;Burgos;0;0
26/07/2021;León;16;3
26/07/2021;Valladolid;0;0
26/07/2021;Ávila;18;2
26/07/2021;Burgos;0;0
26/07/2021;Valladolid;66;10
25/07/2021;Burgos;45;9
25/07/2021;Palencia;20;9
25/07/2021;León;16;3
25/07/2021;Segovia;31;4
25/07/2021;Ávila;18;2
25/07/2021;Soria;14;3
25/07/2021;Valladolid;0;0
25/07/2021;Valladolid;32;10
25/07/2021;Burgos;0;0
25/07/2021;León;76;9
25/07/2021;Valladolid;66;10
25/07/2021;Zamora;19;4
25/07/2021;Burgos;0;0
25/07/2021;Salamanca;53;2
25/07/2021;Valladolid;0;0
24/07/2021;Soria;14;3
24/07/2021;Valladolid;66;10
24/07/2021;Segovia;31;4
24/07/2021;Burgos;45;10
24/07/2021;León;16;2
24/07/2021;Burgos;0;0
24/07/2021;Salamanca;53;2
24/07/2021;Zamora;19;4
24/07/2021;Ávila;18;2
24/07/2021;León;76;9
24/07/2021;Palencia;20;9
24/07/2021;Valladolid;0;0
24/07/2021;Valladolid;32;8
24/07/2021;Burgos;0;0
24/07/2021;Valladolid;0;0
23/07/2021;Salamanca;53;2
23/07/2021;Valladolid;0;0
23/07/2021;Ávila;18;2
23/07/2021;León;76;9
23/07/2021;Palencia;20;9
23/07/2021;Segovia;31;4
23/07/2021;Soria;14;3
23/07/2021;Burgos;45;12
23/07/2021;Burgos;0;0
23/07/2021;León;16;2
23/07/2021;Burgos;0;0
23/07/2021;Valladolid;66;11
23/07/2021;Valladolid;32;9
23/07/2021;Valladolid;0;0
23/07/2021;Zamora;19;4
22/07/2021;Ávila;18;2
22/07/2021;Burgos;45;14
22/07/2021;Burgos;0;0
22/07/2021;Segovia;31;4
22/07/2021;Valladolid;32;7
22/07/2021;Burgos;0;0
22/07/2021;Salamanca;53;2
22/07/2021;Soria;14;2
22/07/2021;Valladolid;0;0
22/07/2021;Zamora;19;3
22/07/2021;León;16;2
22/07/2021;León;76;9
22/07/2021;Palencia;20;8
22/07/2021;Valladolid;66;10
22/07/2021;Valladolid;0;0
21/07/2021;Ávila;18;2
21/07/2021;León;76;10
21/07/2021;Segovia;31;4
21/07/2021;Valladolid;0;0
21/07/2021;Palencia;20;8
21/07/2021;Zamora;19;3
21/07/2021;Burgos;0;0
21/07/2021;Burgos;0;0
21/07/2021;Valladolid;0;0
21/07/2021;León;16;1
21/07/2021;Valladolid;32;7
21/07/2021;Soria;14;3
21/07/2021;Valladolid;66;9
21/07/2021;Burgos;45;14
21/07/2021;Salamanca;53;2
20/07/2021;Burgos;0;0
20/07/2021;Burgos;45;14
20/07/2021;Valladolid;66;9
20/07/2021;Zamora;19;2
20/07/2021;Burgos;0;0
20/07/2021;Segovia;31;4
20/07/2021;Soria;14;3
20/07/2021;Valladolid;0;0
20/07/2021;Ávila;18;2
20/07/2021;León;76;9
20/07/2021;León;16;1
20/07/2021;Valladolid;0;0
20/07/2021;Palencia;20;9
20/07/2021;Valladolid;32;5
20/07/2021;Salamanca;53;2
19/07/2021;Burgos;0;0
19/07/2021;León;76;10
19/07/2021;Ávila;18;2
19/07/2021;Soria;14;3
19/07/2021;Valladolid;0;0
19/07/2021;Palencia;20;9
19/07/2021;Valladolid;66;9
19/07/2021;Valladolid;32;5
19/07/2021;Valladolid;0;0
19/07/2021;León;16;0
19/07/2021;Burgos;45;12
19/07/2021;Segovia;31;4
19/07/2021;Zamora;19;2
19/07/2021;Burgos;0;0
19/07/2021;Salamanca;53;2
18/07/2021;Valladolid;66;8
18/07/2021;Salamanca;53;2
18/07/2021;Burgos;45;12
18/07/2021;Burgos;0;0
18/07/2021;Segovia;31;4
18/07/2021;Burgos;0;0
18/07/2021;León;76;10
18/07/2021;Soria;14;3
18/07/2021;Ávila;18;2
18/07/2021;León;16;0
18/07/2021;Valladolid;0;0
18/07/2021;Zamora;19;2
18/07/2021;Palencia;20;8
18/07/2021;Valladolid;0;0
18/07/2021;Valladolid;32;3
17/07/2021;Ávila;18;2
17/07/2021;Burgos;0;0
17/07/2021;Soria;14;2
17/07/2021;Segovia;31;4
17/07/2021;Valladolid;0;0
17/07/2021;Zamora;19;2
17/07/2021;Burgos;0;0
17/07/2021;Valladolid;0;0
17/07/2021;Burgos;45;11
17/07/2021;Valladolid;66;6
17/07/2021;León;76;8
17/07/2021;León;16;0
17/07/2021;Salamanca;53;1
17/07/2021;Valladolid;32;2
17/07/2021;Palencia;20;8
16/07/2021;Burgos;0;0
16/07/2021;Soria;14;2
16/07/2021;Valladolid;66;6
16/07/2021;Valladolid;0;0
16/07/2021;Valladolid;0;0
16/07/2021;León;76;8
16/07/2021;Segovia;31;4
16/07/2021;Zamora;19;1
16/07/2021;Burgos;45;10
16/07/2021;Burgos;0;0
16/07/2021;León;16;0
16/07/2021;Valladolid;32;3
16/07/2021;Palencia;20;8
16/07/2021;Salamanca;53;1
16/07/2021;Ávila;18;2
15/07/2021;Ávila;18;2
15/07/2021;Palencia;20;5
15/07/2021;Salamanca;53;1
15/07/2021;Segovia;31;4
15/07/2021;Valladolid;32;3
15/07/2021;Burgos;45;8
15/07/2021;León;76;8
15/07/2021;León;16;0
15/07/2021;Valladolid;0;0
15/07/2021;Valladolid;66;5
15/07/2021;Burgos;0;0
15/07/2021;Zamora;19;1
15/07/2021;Burgos;0;0
15/07/2021;Soria;14;2
15/07/2021;Valladolid;0;0
14/07/2021;Ávila;18;2
14/07/2021;Burgos;0;0
14/07/2021;Valladolid;66;5
14/07/2021;Valladolid;0;0
14/07/2021;León;76;8
14/07/2021;Palencia;20;4
14/07/2021;Burgos;0;0
14/07/2021;Valladolid;0;0
14/07/2021;Valladolid;32;4
14/07/2021;Zamora;19;1
14/07/2021;Salamanca;53;1
14/07/2021;Segovia;31;4
14/07/2021;Burgos;45;8
14/07/2021;León;16;0
14/07/2021;Soria;14;2
13/07/2021;Ávila;18;2
13/07/2021;Palencia;20;3
13/07/2021;Zamora;19;1
13/07/2021;Burgos;45;9
13/07/2021;Soria;14;2
13/07/2021;León;76;7
13/07/2021;Segovia;31;4
13/07/2021;Valladolid;65;4
13/07/2021;Valladolid;32;4
13/07/2021;Burgos;0;0
13/07/2021;León;16;0
13/07/2021;Valladolid;0;0
13/07/2021;Valladolid;0;0
13/07/2021;Burgos;0;0
13/07/2021;Salamanca;53;1
12/07/2021;Soria;14;2
12/07/2021;Segovia;31;4
12/07/2021;Valladolid;65;3
12/07/2021;León;76;7
12/07/2021;Ávila;18;2
12/07/2021;Burgos;45;9
12/07/2021;Burgos;0;0
12/07/2021;Palencia;20;3
12/07/2021;Valladolid;0;0
12/07/2021;Valladolid;32;4
12/07/2021;Burgos;0;0
12/07/2021;León;16;0
12/07/2021;Salamanca;52;1
12/07/2021;Valladolid;0;0
12/07/2021;Zamora;19;1
09/07/2021;León;16;0
09/07/2021;Valladolid;32;4
09/07/2021;Segovia;31;2
09/07/2021;Burgos;50;9
09/07/2021;Burgos;0;0
09/07/2021;Palencia;20;3
09/07/2021;Salamanca;51;0
09/07/2021;León;76;6
09/07/2021;Burgos;0;0
09/07/2021;Valladolid;65;3
09/07/2021;Valladolid;0;0
09/07/2021;Valladolid;0;0
09/07/2021;Ávila;18;3
09/07/2021;Soria;14;2
09/07/2021;Zamora;19;1
08/07/2021;Ávila;18;3
08/07/2021;León;16;0
08/07/2021;Valladolid;0;0
08/07/2021;Palencia;20;4
08/07/2021;Segovia;31;2
08/07/2021;Burgos;0;0
08/07/2021;Burgos;0;0
08/07/2021;Soria;14;2
08/07/2021;León;76;6
08/07/2021;Burgos;50;9
08/07/2021;Valladolid;37;4
08/07/2021;Salamanca;51;0
08/07/2021;Valladolid;65;3
08/07/2021;Valladolid;0;0
08/07/2021;Zamora;19;0
07/07/2021;Valladolid;0;0
07/07/2021;León;76;6
07/07/2021;Burgos;50;9
07/07/2021;Valladolid;37;4
07/07/2021;Valladolid;0;0
07/07/2021;Salamanca;51;0
07/07/2021;Zamora;19;0
07/07/2021;Burgos;0;0
07/07/2021;Palencia;20;4
07/07/2021;Segovia;31;2
07/07/2021;Valladolid;65;3
07/07/2021;Ávila;18;3
07/07/2021;Burgos;0;0
07/07/2021;León;16;0
07/07/2021;Soria;14;2
06/07/2021;Burgos;50;9
06/07/2021;Burgos;0;0
06/07/2021;Palencia;20;4
06/07/2021;León;16;0
06/07/2021;Zamora;19;0
06/07/2021;León;76;7
06/07/2021;Valladolid;0;0
06/07/2021;Ávila;18;3
06/07/2021;Segovia;31;2
06/07/2021;Burgos;0;0
06/07/2021;Valladolid;63;3
06/07/2021;Salamanca;53;0
06/07/2021;Soria;14;2
06/07/2021;Valladolid;0;0
06/07/2021;Valladolid;37;4
05/07/2021;León;76;7
05/07/2021;Valladolid;63;3
05/07/2021;Valladolid;0;0
05/07/2021;Valladolid;0;0
05/07/2021;Ávila;18;4
05/07/2021;Burgos;0;0
05/07/2021;Soria;14;3
05/07/2021;Segovia;31;1
05/07/2021;Valladolid;37;4
05/07/2021;Salamanca;53;1
05/07/2021;Palencia;20;3
05/07/2021;Burgos;50;9
05/07/2021;Burgos;0;0
05/07/2021;León;16;0
05/07/2021;Zamora;19;0
02/07/2021;Burgos;0;0
02/07/2021;Valladolid;0;0
02/07/2021;Zamora;19;0
02/07/2021;Palencia;20;3
02/07/2021;León;16;0
02/07/2021;Soria;14;3
02/07/2021;Burgos;50;9
02/07/2021;Salamanca;53;1
02/07/2021;Valladolid;63;4
02/07/2021;Valladolid;0;0
02/07/2021;Ávila;18;4
02/07/2021;León;76;7
02/07/2021;Burgos;0;0
02/07/2021;Segovia;31;1
02/07/2021;Valladolid;37;4
01/07/2021;Ávila;18;4
01/07/2021;Palencia;20;3
01/07/2021;Valladolid;0;0
01/07/2021;Soria;14;3
01/07/2021;Burgos;0;0
01/07/2021;Burgos;50;9
01/07/2021;León;76;7
01/07/2021;Valladolid;37;4
01/07/2021;Burgos;0;0
01/07/2021;Salamanca;53;1
01/07/2021;Valladolid;63;4
01/07/2021;Valladolid;0;0
01/07/2021;León;16;0
01/07/2021;Segovia;31;1
01/07/2021;Zamora;19;0
30/06/2021;Burgos;0;0
30/06/2021;Salamanca;53;1
30/06/2021;Valladolid;37;4
30/06/2021;León;76;7
30/06/2021;Soria;14;3
30/06/2021;León;16;0
30/06/2021;Valladolid;63;5
30/06/2021;Valladolid;0;0
30/06/2021;Burgos;50;9
30/06/2021;Segovia;31;2
30/06/2021;Valladolid;0;0
30/06/2021;Ávila;18;4
30/06/2021;Burgos;0;0
30/06/2021;Palencia;20;4
30/06/2021;Zamora;19;0
29/06/2021;León;76;7
29/06/2021;Palencia;20;5
29/06/2021;Soria;14;3
29/06/2021;León;16;0
29/06/2021;Segovia;31;2
29/06/2021;Valladolid;63;4
29/06/2021;Valladolid;37;5
29/06/2021;Valladolid;0;0
29/06/2021;Burgos;50;9
29/06/2021;Zamora;19;0
29/06/2021;Burgos;0;0
29/06/2021;Salamanca;53;1
29/06/2021;Valladolid;0;0
29/06/2021;Ávila;18;4
29/06/2021;Burgos;0;0
28/06/2021;Segovia;31;2
28/06/2021;Burgos;50;8
28/06/2021;León;16;0
28/06/2021;Salamanca;53;2
28/06/2021;Valladolid;37;6
28/06/2021;Ávila;18;4
28/06/2021;León;76;7
28/06/2021;Burgos;0;0
28/06/2021;Palencia;20;6
28/06/2021;Soria;14;3
28/06/2021;Valladolid;63;4
28/06/2021;Valladolid;0;0
28/06/2021;Burgos;0;0
28/06/2021;Valladolid;0;0
28/06/2021;Zamora;19;0
27/06/2021;León;16;0
27/06/2021;Ávila;18;4
27/06/2021;Valladolid;63;4
27/06/2021;Zamora;19;0
27/06/2021;Valladolid;37;7
27/06/2021;Burgos;0;0
27/06/2021;León;76;9
27/06/2021;Valladolid;0;0
27/06/2021;Segovia;31;2
27/06/2021;Burgos;50;8
27/06/2021;Burgos;0;0
27/06/2021;Palencia;21;6
27/06/2021;Soria;14;3
27/06/2021;Salamanca;54;2
27/06/2021;Valladolid;0;0
26/06/2021;Burgos;50;7
26/06/2021;León;16;0
26/06/2021;Soria;14;3
26/06/2021;Valladolid;0;0
26/06/2021;León;76;9
26/06/2021;Segovia;31;2
26/06/2021;Palencia;20;6
26/06/2021;Ávila;18;4
26/06/2021;Burgos;0;0
26/06/2021;Burgos;0;0
26/06/2021;Valladolid;37;6
26/06/2021;Zamora;19;0
26/06/2021;Salamanca;54;2
26/06/2021;Valladolid;63;4
26/06/2021;Valladolid;0;0
25/06/2021;Burgos;0;0
25/06/2021;León;16;0
25/06/2021;Segovia;31;2
25/06/2021;Ávila;18;5
25/06/2021;Valladolid;0;0
25/06/2021;Zamora;19;0
25/06/2021;Burgos;50;9
25/06/2021;Salamanca;54;2
25/06/2021;Palencia;20;7
25/06/2021;Soria;14;3
25/06/2021;Valladolid;63;4
25/06/2021;Valladolid;37;6
25/06/2021;Burgos;0;0
25/06/2021;Valladolid;0;0
25/06/2021;León;76;11
24/06/2021;Ávila;18;5
24/06/2021;Burgos;0;0
24/06/2021;León;76;10
24/06/2021;Valladolid;0;0
24/06/2021;Burgos;0;0
24/06/2021;León;16;0
24/06/2021;Segovia;31;2
24/06/2021;Soria;14;3
24/06/2021;Valladolid;63;4
24/06/2021;Valladolid;0;0
24/06/2021;Valladolid;37;7
24/06/2021;Zamora;19;0
24/06/2021;Burgos;50;10
24/06/2021;Palencia;20;7
24/06/2021;Salamanca;54;2
23/06/2021;Burgos;50;10
23/06/2021;León;16;0
23/06/2021;Salamanca;54;2
23/06/2021;Soria;14;3
23/06/2021;Valladolid;63;4
23/06/2021;Valladolid;37;7
23/06/2021;Zamora;19;0
23/06/2021;Ávila;18;6
23/06/2021;Burgos;0;0
23/06/2021;Burgos;0;0
23/06/2021;Palencia;20;7
23/06/2021;Valladolid;0;0
23/06/2021;Valladolid;0;0
23/06/2021;León;76;12
23/06/2021;Segovia;31;2
22/06/2021;Burgos;50;10
22/06/2021;Burgos;0;0
22/06/2021;Burgos;0;0
22/06/2021;León;16;0
22/06/2021;Segovia;31;2
22/06/2021;Valladolid;0;0
22/06/2021;Zamora;19;1
22/06/2021;Ávila;18;7
22/06/2021;Valladolid;63;4
22/06/2021;Valladolid;37;7
22/06/2021;Valladolid;0;0
22/06/2021;León;76;12
22/06/2021;Palencia;20;8
22/06/2021;Salamanca;54;2
22/06/2021;Soria;14;3
21/06/2021;Palencia;20;8
21/06/2021;Soria;14;4
21/06/2021;Valladolid;63;4
21/06/2021;Valladolid;0;0
21/06/2021;Burgos;0;0
21/06/2021;Burgos;0;0
21/06/2021;León;76;12
21/06/2021;Salamanca;54;2
21/06/2021;Valladolid;0;0
21/06/2021;Ávila;18;7
21/06/2021;Burgos;50;10
21/06/2021;León;16;0
21/06/2021;Segovia;31;2
21/06/2021;Valladolid;37;8
21/06/2021;Zamora;19;2
20/06/2021;Burgos;0;0
20/06/2021;Ávila;18;7
20/06/2021;Burgos;50;11
20/06/2021;Palencia;20;9
20/06/2021;Salamanca;54;2
20/06/2021;Burgos;0;0
20/06/2021;León;76;11
20/06/2021;León;16;0
20/06/2021;Segovia;31;2
20/06/2021;Soria;14;4
20/06/2021;Valladolid;63;4
20/06/2021;Valladolid;0;0
20/06/2021;Valladolid;37;8
20/06/2021;Valladolid;0;0
20/06/2021;Zamora;19;2
19/06/2021;Ávila;18;7
19/06/2021;Burgos;0;0
19/06/2021;León;16;0
19/06/2021;Salamanca;54;2
19/06/2021;Valladolid;63;4
19/06/2021;Valladolid;37;9
19/06/2021;Burgos;50;12
19/06/2021;Burgos;0;0
19/06/2021;Segovia;31;2
19/06/2021;Valladolid;0;0
19/06/2021;León;76;11
19/06/2021;Palencia;20;9
19/06/2021;Soria;14;4
19/06/2021;Valladolid;0;0
19/06/2021;Zamora;19;1
18/06/2021;Ávila;18;7
18/06/2021;Burgos;50;12
18/06/2021;Burgos;0;0
18/06/2021;León;16;0
18/06/2021;Soria;14;4
18/06/2021;Valladolid;37;10
18/06/2021;Salamanca;62;2
18/06/2021;Segovia;31;2
18/06/2021;Valladolid;0;0
18/06/2021;Valladolid;0;0
18/06/2021;Zamora;19;0
18/06/2021;Burgos;0;0
18/06/2021;León;76;12
18/06/2021;Palencia;20;9
18/06/2021;Valladolid;63;4
17/06/2021;Burgos;0;0
17/06/2021;Palencia;20;9
17/06/2021;Salamanca;62;2
17/06/2021;Segovia;31;2
17/06/2021;Soria;14;4
17/06/2021;Valladolid;63;4
17/06/2021;Valladolid;37;10
17/06/2021;Zamora;19;0
17/06/2021;Burgos;50;12
17/06/2021;Burgos;0;0
17/06/2021;León;76;12
17/06/2021;Valladolid;0;0
17/06/2021;Ávila;18;7
17/06/2021;León;16;0
17/06/2021;Valladolid;0;0
16/06/2021;Ávila;18;8
16/06/2021;Burgos;0;0
16/06/2021;Burgos;0;0
16/06/2021;Soria;14;4
16/06/2021;Valladolid;63;4
16/06/2021;Valladolid;0;0
16/06/2021;León;76;12
16/06/2021;León;16;1
16/06/2021;Segovia;31;2
16/06/2021;Zamora;19;0
16/06/2021;Burgos;50;12
16/06/2021;Palencia;20;9
16/06/2021;Salamanca;62;2
16/06/2021;Valladolid;37;10
16/06/2021;Valladolid;0;0
15/06/2021;Ávila;18;8
15/06/2021;Salamanca;62;2
15/06/2021;Soria;14;4
15/06/2021;Valladolid;63;4
15/06/2021;Zamora;19;0
15/06/2021;Burgos;50;12
15/06/2021;Burgos;0;0
15/06/2021;Burgos;0;0
15/06/2021;Palencia;20;10
15/06/2021;Valladolid;0;0
15/06/2021;Valladolid;37;8
15/06/2021;Valladolid;0;0
15/06/2021;León;76;11
15/06/2021;León;16;2
15/06/2021;Segovia;31;2
14/06/2021;Burgos;85;12
14/06/2021;León;76;12
14/06/2021;León;16;3
14/06/2021;Palencia;20;9
14/06/2021;Valladolid;63;5
14/06/2021;Valladolid;0;0
14/06/2021;Ávila;18;7
14/06/2021;Burgos;0;0
14/06/2021;Salamanca;62;2
14/06/2021;Valladolid;37;9
14/06/2021;Zamora;19;0
14/06/2021;Burgos;0;0
14/06/2021;Segovia;31;2
14/06/2021;Soria;14;4
14/06/2021;Valladolid;0;0
13/06/2021;Burgos;85;12
13/06/2021;Burgos;0;0
13/06/2021;Burgos;0;0
13/06/2021;León;76;14
13/06/2021;Salamanca;62;3
13/06/2021;Segovia;31;2
13/06/2021;Valladolid;0;0
13/06/2021;Ávila;18;6
13/06/2021;Palencia;20;8
13/06/2021;Valladolid;63;6
13/06/2021;Valladolid;37;9
13/06/2021;Valladolid;0;0
13/06/2021;Zamora;19;0
13/06/2021;León;16;3
13/06/2021;Soria;14;4
12/06/2021;Palencia;20;8
12/06/2021;Burgos;0;0
12/06/2021;León;76;13
12/06/2021;León;16;3
12/06/2021;Segovia;31;2
12/06/2021;Valladolid;37;9
12/06/2021;Valladolid;0;0
12/06/2021;Zamora;19;0
12/06/2021;Ávila;18;6
12/06/2021;Burgos;85;12
12/06/2021;Burgos;0;0
12/06/2021;Salamanca;62;3
12/06/2021;Soria;14;4
12/06/2021;Valladolid;63;8
12/06/2021;Valladolid;0;0
11/06/2021;León;76;14
11/06/2021;Segovia;31;2
11/06/2021;Valladolid;0;0
11/06/2021;Valladolid;0;0
11/06/2021;Burgos;0;0
11/06/2021;Palencia;20;7
11/06/2021;Salamanca;62;3
11/06/2021;Soria;14;4
11/06/2021;Valladolid;37;8
11/06/2021;Ávila;18;6
11/06/2021;Burgos;85;14
11/06/2021;Burgos;0;0
11/06/2021;León;16;3
11/06/2021;Valladolid;63;8
11/06/2021;Zamora;19;0
10/06/2021;Ávila;18;6
10/06/2021;Segovia;31;3
10/06/2021;Soria;14;4
10/06/2021;Valladolid;63;8
10/06/2021;Valladolid;0;0
10/06/2021;Burgos;0;0
10/06/2021;León;76;13
10/06/2021;León;16;3
10/06/2021;Valladolid;37;8
10/06/2021;Zamora;19;0
10/06/2021;Burgos;85;12
10/06/2021;Burgos;0;0
10/06/2021;Palencia;20;7
10/06/2021;Salamanca;62;3
10/06/2021;Valladolid;0;0
09/06/2021;Burgos;0;0
09/06/2021;León;76;15
09/06/2021;León;16;4
09/06/2021;Palencia;20;7
09/06/2021;Soria;14;4
09/06/2021;Valladolid;0;0
09/06/2021;Valladolid;0;0
09/06/2021;Zamora;19;0
09/06/2021;Ávila;18;6
09/06/2021;Salamanca;62;3
09/06/2021;Segovia;31;3
09/06/2021;Valladolid;73;9
09/06/2021;Burgos;85;13
09/06/2021;Burgos;0;0
09/06/2021;Valladolid;37;11
08/06/2021;León;76;15
08/06/2021;León;16;4
08/06/2021;Soria;14;4
08/06/2021;Valladolid;0;0
08/06/2021;Valladolid;0;0
08/06/2021;Ávila;18;5
08/06/2021;Burgos;0;0
08/06/2021;Burgos;0;0
08/06/2021;Segovia;31;3
08/06/2021;Burgos;85;14
08/06/2021;Palencia;20;7
08/06/2021;Salamanca;62;4
08/06/2021;Valladolid;73;10
08/06/2021;Valladolid;39;11
08/06/2021;Zamora;19;0
07/06/2021;Burgos;85;14
07/06/2021;León;76;18
07/06/2021;León;16;5
07/06/2021;Segovia;31;4
07/06/2021;Valladolid;0;0
07/06/2021;Valladolid;0;0
07/06/2021;Burgos;0;0
07/06/2021;Soria;14;5
07/06/2021;Valladolid;73;11
07/06/2021;Valladolid;39;11
07/06/2021;Zamora;19;0
07/06/2021;Ávila;18;5
07/06/2021;Burgos;0;0
07/06/2021;Palencia;20;7
07/06/2021;Salamanca;62;4
06/06/2021;Ávila;18;5
06/06/2021;Burgos;85;15
06/06/2021;Burgos;0;0
06/06/2021;Valladolid;0;0
06/06/2021;León;16;5
06/06/2021;Salamanca;62;4
06/06/2021;Segovia;31;4
06/06/2021;Soria;14;5
06/06/2021;Valladolid;0;0
06/06/2021;Zamora;19;0
06/06/2021;Burgos;0;0
06/06/2021;León;76;18
06/06/2021;Palencia;20;8
06/06/2021;Valladolid;73;11
06/06/2021;Valladolid;39;11
05/06/2021;Salamanca;62;5
05/06/2021;Valladolid;73;9
05/06/2021;Valladolid;0;0
05/06/2021;Valladolid;0;0
05/06/2021;Zamora;19;0
05/06/2021;Burgos;85;14
05/06/2021;Burgos;0;0
05/06/2021;Palencia;20;8
05/06/2021;Soria;14;5
05/06/2021;Valladolid;39;11
05/06/2021;Ávila;18;5
05/06/2021;Burgos;0;0
05/06/2021;León;76;17
05/06/2021;León;16;6
05/06/2021;Segovia;31;3
04/06/2021;Burgos;0;0
04/06/2021;Valladolid;0;0
04/06/2021;Valladolid;0;0
04/06/2021;Zamora;19;0
04/06/2021;Ávila;18;7
04/06/2021;Burgos;85;14
04/06/2021;León;76;18
04/06/2021;León;16;6
04/06/2021;Valladolid;39;11
04/06/2021;Burgos;0;0
04/06/2021;Palencia;20;9
04/06/2021;Salamanca;62;4
04/06/2021;Segovia;31;3
04/06/2021;Soria;14;5
04/06/2021;Valladolid;73;9
03/06/2021;Segovia;31;3
03/06/2021;Valladolid;0;0
03/06/2021;Valladolid;0;0
03/06/2021;Ávila;18;7
03/06/2021;Burgos;0;0
03/06/2021;León;76;18
03/06/2021;Palencia;20;10
03/06/2021;Burgos;85;14
03/06/2021;Burgos;0;0
03/06/2021;León;16;7
03/06/2021;Salamanca;62;5
03/06/2021;Soria;14;5
03/06/2021;Valladolid;73;10
03/06/2021;Valladolid;39;11
03/06/2021;Zamora;19;0
02/06/2021;Burgos;0;0
02/06/2021;Burgos;0;0
02/06/2021;Salamanca;62;5
02/06/2021;Valladolid;39;12
02/06/2021;León;76;19
02/06/2021;Palencia;20;9
02/06/2021;Soria;14;5
02/06/2021;Valladolid;73;11
02/06/2021;Valladolid;0;0
02/06/2021;Valladolid;0;0
02/06/2021;Zamora;19;0
02/06/2021;Ávila;18;7
02/06/2021;Burgos;89;13
02/06/2021;León;14;7
02/06/2021;Segovia;31;4
01/06/2021;León;76;19
01/06/2021;León;14;7
01/06/2021;Valladolid;0;0
01/06/2021;Valladolid;0;0
01/06/2021;Zamora;19;0
01/06/2021;Ávila;18;8
