Fecha;Provincia;porcentaje_total
14/04/2021;Palencia;8,036436403
14/04/2021;Salamanca;9,612407761
14/04/2021;León;7,476338126
14/04/2021;Valladolid;8,584922738
14/04/2021;Castilla y León;8,081638998
13/04/2021;León;7,479567468
13/04/2021;Palencia;8,036761912
13/04/2021;Salamanca;9,620369142
13/04/2021;Segovia;8,111447952
13/04/2021;Soria;7,037882975
13/04/2021;Valladolid;8,592007864
13/04/2021;Ávila;7,307496627
13/04/2021;Zamora;7,797654226
13/04/2021;Castilla y León;8,085811823
13/04/2021;Burgos;7,784899482
12/04/2021;Ávila;7,321129603
12/04/2021;León;7,480437894
12/04/2021;Segovia;8,113022551
12/04/2021;Burgos;7,78734009
12/04/2021;Salamanca;9,626746368
12/04/2021;Valladolid;8,600985711
12/04/2021;Zamora;7,808922856
12/04/2021;Castilla y León;8,091537428
12/04/2021;Palencia;8,046400295
12/04/2021;Soria;7,047416815
11/04/2021;Salamanca;9,632983072
11/04/2021;Palencia;8,046651384
11/04/2021;Segovia;8,109979451
11/04/2021;Valladolid;8,606622569
11/04/2021;Castilla y León;8,093587
11/04/2021;Ávila;7,319266575
11/04/2021;Burgos;7,785689869
11/04/2021;León;7,482250035
11/04/2021;Soria;7,049056402
11/04/2021;Zamora;7,810512506
10/04/2021;León;7,482395186
10/04/2021;Salamanca;9,63978876
10/04/2021;Segovia;8,111141417
10/04/2021;Soria;7,054142048
10/04/2021;Zamora;7,813517311
10/04/2021;Castilla y León;8,095980082
10/04/2021;Burgos;7,787157693
10/04/2021;Palencia;8,050075936
10/04/2021;Ávila;7,322183872
10/04/2021;Valladolid;8,613685245
09/04/2021;León;7,485373793
09/04/2021;Segovia;8,111567049
09/04/2021;Zamora;7,817934285
09/04/2021;Ávila;7,32659048
09/04/2021;Burgos;7,784005913
09/04/2021;Salamanca;9,651385736
09/04/2021;Soria;7,054498618
09/04/2021;Valladolid;8,617432895
09/04/2021;Palencia;8,05081008
09/04/2021;Castilla y León;8,099126864
08/04/2021;Ávila;7,332552563
08/04/2021;Burgos;7,772899265
08/04/2021;Palencia;8,052499842
08/04/2021;Segovia;8,101176144
08/04/2021;Soria;7,062821764
08/04/2021;Valladolid;8,620649467
08/04/2021;León;7,486638009
08/04/2021;Salamanca;9,652392088
08/04/2021;Zamora;7,824312629
08/04/2021;Castilla y León;8,100154087
07/04/2021;Ávila;7,336708719
07/04/2021;Burgos;7,768305991
07/04/2021;Soria;7,099552421
07/04/2021;Castilla y León;8,103961516
07/04/2021;Palencia;8,051392043
07/04/2021;Salamanca;9,667920125
07/04/2021;Valladolid;8,629613562
07/04/2021;León;7,488856537
07/04/2021;Segovia;8,096307609
07/04/2021;Zamora;7,827879679
06/04/2021;Ávila;7,34285538
06/04/2021;Burgos;7,763908318
06/04/2021;Palencia;8,079369721
06/04/2021;Salamanca;9,691525933
06/04/2021;Zamora;7,832704431
06/04/2021;Castilla y León;8,111324363
06/04/2021;Segovia;8,094241545
06/04/2021;León;7,491374137
06/04/2021;Soria;7,09800617
06/04/2021;Valladolid;8,64116956
05/04/2021;Burgos;7,757901483
05/04/2021;Salamanca;9,69973497
05/04/2021;Castilla y León;8,119443476
05/04/2021;Ávila;7,353412278
05/04/2021;León;7,499045767
05/04/2021;Palencia;8,080868118
05/04/2021;Segovia;8,117033996
05/04/2021;Valladolid;8,653049171
05/04/2021;Zamora;7,842447383
05/04/2021;Soria;7,105485462
04/04/2021;Burgos;7,749176495
04/04/2021;León;7,500381318
04/04/2021;Castilla y León;8,120674668
04/04/2021;Salamanca;9,700651534
04/04/2021;Segovia;8,11244653
04/04/2021;Soria;7,108438669
04/04/2021;Valladolid;8,662405383
04/04/2021;Zamora;7,850456489
04/04/2021;Ávila;7,354646254
04/04/2021;Palencia;8,086136411
03/04/2021;Palencia;8,085664522
03/04/2021;Zamora;7,854020676
03/04/2021;Ávila;7,36332664
03/04/2021;Burgos;7,74312258
03/04/2021;León;7,503892569
03/04/2021;Salamanca;9,702746794
03/04/2021;Soria;7,111117188
03/04/2021;Castilla y León;8,120244538
03/04/2021;Segovia;8,084761348
03/04/2021;Valladolid;8,667189879
02/04/2021;Ávila;7,362489696
02/04/2021;Burgos;7,735166278
02/04/2021;Salamanca;9,710404446
02/04/2021;Palencia;8,083306326
02/04/2021;Segovia;8,080757682
02/04/2021;León;7,508297373
02/04/2021;Soria;7,113219949
02/04/2021;Valladolid;8,672099058
02/04/2021;Zamora;7,860681545
02/04/2021;Castilla y León;8,121747525
01/04/2021;Palencia;8,078251256
01/04/2021;Salamanca;9,713078161
01/04/2021;Segovia;8,070008172
01/04/2021;Zamora;7,861453109
01/04/2021;Castilla y León;8,120094172
01/04/2021;Ávila;7,366524119
01/04/2021;León;7,507484267
01/04/2021;Burgos;7,732156996
01/04/2021;Soria;7,111330427
01/04/2021;Valladolid;8,670749468
31/03/2021;Palencia;8,075107342
31/03/2021;Ávila;7,365403859
31/03/2021;Burgos;7,727172857
31/03/2021;León;7,506862462
31/03/2021;Salamanca;9,713458541
31/03/2021;Segovia;8,062295216
31/03/2021;Soria;7,115096749
31/03/2021;Valladolid;8,670958674
31/03/2021;Zamora;7,865533356
31/03/2021;Castilla y León;8,118842962
30/03/2021;Burgos;7,719833615
30/03/2021;León;7,512644061
30/03/2021;Palencia;8,072990202
30/03/2021;Salamanca;9,730219398
30/03/2021;Segovia;8,061409859
30/03/2021;Soria;7,122740575
30/03/2021;Zamora;7,880256361
30/03/2021;Castilla y León;8,123838966
30/03/2021;Ávila;7,37312046
30/03/2021;Valladolid;8,678868158
29/03/2021;Salamanca;9,743487709
29/03/2021;Soria;7,123919468
29/03/2021;Zamora;7,886238938
29/03/2021;Ávila;7,383282128
29/03/2021;Palencia;8,071994858
29/03/2021;Valladolid;8,686138574
29/03/2021;Castilla y León;8,127418864
29/03/2021;Burgos;7,715359725
29/03/2021;León;7,515625977
29/03/2021;Segovia;8,057607124
28/03/2021;Segovia;8,05472862
28/03/2021;Palencia;8,069343708
28/03/2021;Soria;7,125271442
28/03/2021;Valladolid;8,687385417
28/03/2021;Zamora;7,890874356
28/03/2021;Castilla y León;8,129879097
28/03/2021;Ávila;7,390305484
28/03/2021;Burgos;7,711622052
28/03/2021;León;7,519152182
28/03/2021;Salamanca;9,751314401
27/03/2021;Ávila;7,395619224
27/03/2021;Burgos;7,698895166
27/03/2021;Salamanca;9,758332165
27/03/2021;Segovia;8,055706889
27/03/2021;Castilla y León;8,130334242
27/03/2021;León;7,520102964
27/03/2021;Palencia;8,073321927
27/03/2021;Soria;7,128706013
27/03/2021;Valladolid;8,693268964
27/03/2021;Zamora;7,896500481
26/03/2021;León;7,524289367
26/03/2021;Soria;7,129725342
26/03/2021;Burgos;7,694225272
26/03/2021;Palencia;8,076044253
26/03/2021;Segovia;8,051329056
26/03/2021;Zamora;7,899741011
26/03/2021;Ávila;7,404661983
26/03/2021;Salamanca;9,766569625
26/03/2021;Valladolid;8,698623367
26/03/2021;Castilla y León;8,132744851
25/03/2021;León;7,52258698
25/03/2021;Ávila;7,412927652
25/03/2021;Palencia;8,079171049
25/03/2021;Salamanca;9,774955388
25/03/2021;Zamora;7,906870738
25/03/2021;Castilla y León;8,135019732
25/03/2021;Burgos;7,68500927
25/03/2021;Segovia;8,054643554
25/03/2021;Soria;7,134614315
25/03/2021;Valladolid;8,70287898
24/03/2021;Burgos;7,685982116
24/03/2021;Palencia;8,080729571
24/03/2021;Salamanca;9,793887125
24/03/2021;Valladolid;8,708334475
24/03/2021;Zamora;7,911346128
24/03/2021;Ávila;7,424887302
24/03/2021;Segovia;8,159661892
24/03/2021;Soria;7,134889428
24/03/2021;León;7,52203789
24/03/2021;Castilla y León;8,14793841
23/03/2021;Ávila;7,434971926
23/03/2021;Palencia;8,079300604
23/03/2021;León;7,528242602
23/03/2021;Salamanca;9,80581823
23/03/2021;Segovia;8,164004781
23/03/2021;Valladolid;8,724711293
23/03/2021;Burgos;7,68350999
23/03/2021;Soria;7,136418584
23/03/2021;Zamora;7,922422736
23/03/2021;Castilla y León;8,154757811
22/03/2021;Ávila;7,451653849
22/03/2021;Burgos;7,681467609
22/03/2021;Salamanca;9,822986001
22/03/2021;Palencia;8,081254523
22/03/2021;León;7,532879264
22/03/2021;Segovia;8,16475692
22/03/2021;Soria;7,149414494
22/03/2021;Valladolid;8,73589584
22/03/2021;Zamora;7,931054733
22/03/2021;Castilla y León;8,162030115
21/03/2021;Valladolid;8,748161138
21/03/2021;Castilla y León;8,169027861
21/03/2021;Burgos;7,685005324
21/03/2021;León;7,537389173
21/03/2021;Palencia;8,089502355
21/03/2021;Salamanca;9,832845721
21/03/2021;Segovia;8,167344798
21/03/2021;Ávila;7,462634949
21/03/2021;Soria;7,15399309
21/03/2021;Zamora;7,940979287
20/03/2021;Burgos;7,684642967
20/03/2021;Palencia;8,088925183
20/03/2021;Soria;7,155013573
20/03/2021;Valladolid;8,753411691
20/03/2021;León;7,539505376
20/03/2021;Segovia;8,171152845
20/03/2021;Ávila;7,467989387
20/03/2021;Salamanca;9,8404163
20/03/2021;Zamora;7,940505048
20/03/2021;Castilla y León;8,172213136
19/03/2021;Valladolid;8,759184547
19/03/2021;Ávila;7,482214786
19/03/2021;Burgos;7,683371862
19/03/2021;Segovia;8,173614136
19/03/2021;Soria;7,145775511
19/03/2021;León;7,54484679
19/03/2021;Palencia;8,088647718
19/03/2021;Salamanca;9,854981723
19/03/2021;Zamora;7,948856877
19/03/2021;Castilla y León;8,176597145
18/03/2021;Burgos;7,682317034
18/03/2021;Valladolid;8,772934292
18/03/2021;Castilla y León;8,182545112
18/03/2021;Ávila;7,483961287
18/03/2021;León;7,550714615
18/03/2021;Zamora;7,960471976
18/03/2021;Palencia;8,08979855
18/03/2021;Salamanca;9,863387632
18/03/2021;Segovia;8,181343708
18/03/2021;Soria;7,145124541
17/03/2021;León;7,557266891
17/03/2021;Palencia;8,089794494
17/03/2021;Valladolid;8,787681744
17/03/2021;Ávila;7,491222581
17/03/2021;Burgos;7,679972484
17/03/2021;Soria;7,146997695
17/03/2021;Zamora;7,969935475
17/03/2021;Castilla y León;8,189193852
17/03/2021;Salamanca;9,875203473
17/03/2021;Segovia;8,182496424
16/03/2021;León;7,56280976
16/03/2021;Valladolid;8,801234529
16/03/2021;Ávila;7,501740947
16/03/2021;Palencia;8,090006514
16/03/2021;Soria;7,151357171
16/03/2021;Castilla y León;8,197216238
16/03/2021;Burgos;7,680448624
16/03/2021;Salamanca;9,893856934
16/03/2021;Segovia;8,189540243
16/03/2021;Zamora;7,982001717
15/03/2021;Burgos;7,684157464
15/03/2021;Salamanca;9,908301912
15/03/2021;Soria;7,158476153
15/03/2021;Ávila;7,520564042
15/03/2021;León;7,568121983
15/03/2021;Segovia;8,197057491
15/03/2021;Valladolid;8,809173465
15/03/2021;Castilla y León;8,20503676
15/03/2021;Palencia;8,089945722
15/03/2021;Zamora;7,993997236
14/03/2021;Ávila;7,525466374
14/03/2021;Burgos;7,682168423
14/03/2021;León;7,573773092
14/03/2021;Salamanca;9,917400213
14/03/2021;Segovia;8,204488301
14/03/2021;Valladolid;8,82149688
14/03/2021;Palencia;8,095538942
14/03/2021;Soria;7,165162217
14/03/2021;Zamora;8,004419837
14/03/2021;Castilla y León;8,211560401
13/03/2021;Ávila;7,535425308
13/03/2021;León;7,569719573
13/03/2021;Palencia;8,096774902
13/03/2021;Salamanca;9,925005672
13/03/2021;Soria;7,165499605
13/03/2021;Valladolid;8,826483643
13/03/2021;Castilla y León;8,214547506
13/03/2021;Segovia;8,205363721
13/03/2021;Zamora;8,006895322
13/03/2021;Burgos;7,683959396
12/03/2021;Ávila;7,542465417
12/03/2021;Soria;7,160791475
12/03/2021;Valladolid;8,831050708
12/03/2021;Zamora;8,015283076
12/03/2021;Burgos;7,68694007
12/03/2021;León;7,574283522
12/03/2021;Castilla y León;8,219303429
12/03/2021;Palencia;8,099817172
12/03/2021;Salamanca;9,934238948
12/03/2021;Segovia;8,208326149
11/03/2021;Castilla y León;8,2265024
11/03/2021;Ávila;7,547820597
11/03/2021;León;7,58002715
11/03/2021;Palencia;8,105930879
11/03/2021;Salamanca;9,945789293
11/03/2021;Valladolid;8,84538635
11/03/2021;Burgos;7,689637297
11/03/2021;Segovia;8,219802579
11/03/2021;Soria;7,160670263
11/03/2021;Zamora;8,028309255
10/03/2021;Ávila;7,559767139
10/03/2021;Salamanca;9,959019289
10/03/2021;Soria;7,16709622
10/03/2021;Burgos;7,690228822
10/03/2021;Palencia;8,107226457
10/03/2021;Segovia;8,225214316
10/03/2021;Zamora;8,038877174
10/03/2021;León;7,584436297
10/03/2021;Valladolid;8,859638332
10/03/2021;Castilla y León;8,234132647
09/03/2021;León;7,588099117
09/03/2021;Salamanca;9,972991157
09/03/2021;Soria;7,200484066
09/03/2021;Valladolid;8,868756285
09/03/2021;Ávila;7,573206292
09/03/2021;Burgos;7,690714028
09/03/2021;Palencia;8,115184402
09/03/2021;Segovia;8,232304516
09/03/2021;Zamora;8,050819564
09/03/2021;Castilla y León;8,244086811
08/03/2021;Palencia;8,126208138
08/03/2021;Salamanca;9,992250065
08/03/2021;Segovia;8,242799485
08/03/2021;Burgos;7,691563559
08/03/2021;León;7,593060251
08/03/2021;Ávila;7,586328504
08/03/2021;Soria;7,2123897
08/03/2021;Valladolid;8,886155345
08/03/2021;Zamora;8,063868186
08/03/2021;Castilla y León;8,253766522
07/03/2021;Ávila;7,596322499
07/03/2021;León;7,600424963
07/03/2021;Segovia;8,252957322
07/03/2021;Zamora;8,072650856
07/03/2021;Burgos;7,697927108
07/03/2021;Palencia;8,134783457
07/03/2021;Salamanca;10,00216812
07/03/2021;Valladolid;8,897822457
07/03/2021;Castilla y León;8,262189464
07/03/2021;Soria;7,216935355
06/03/2021;Burgos;7,698206087
06/03/2021;Palencia;8,138890244
06/03/2021;Zamora;8,076359179
06/03/2021;León;7,601023599
06/03/2021;Salamanca;10,00861527
06/03/2021;Segovia;8,25772817
06/03/2021;Soria;7,212361147
06/03/2021;Castilla y León;8,26566416
06/03/2021;Ávila;7,606658257
06/03/2021;Valladolid;8,903447592
05/03/2021;Ávila;7,610067344
05/03/2021;León;7,603137455
05/03/2021;Segovia;8,258238649
05/03/2021;Soria;7,215814291
05/03/2021;Valladolid;8,904626171
05/03/2021;Zamora;8,076795962
05/03/2021;Castilla y León;8,267760949
05/03/2021;Burgos;7,700063668
05/03/2021;Palencia;8,141686375
05/03/2021;Salamanca;10,01221516
04/03/2021;Ávila;7,625465508
04/03/2021;Palencia;8,149179256
04/03/2021;Segovia;8,270622006
04/03/2021;Valladolid;8,923470475
04/03/2021;Zamora;8,098513022
04/03/2021;Burgos;7,697711286
04/03/2021;León;7,610422406
04/03/2021;Salamanca;10,02741185
04/03/2021;Soria;7,209737147
04/03/2021;Castilla y León;8,278189763
03/03/2021;Soria;7,211591073
03/03/2021;Castilla y León;8,286664301
03/03/2021;Burgos;7,700613357
03/03/2021;León;7,616821235
03/03/2021;Salamanca;10,04296316
03/03/2021;Ávila;7,635273983
03/03/2021;Palencia;8,155992035
03/03/2021;Segovia;8,277935057
03/03/2021;Valladolid;8,935171667
03/03/2021;Zamora;8,109495398
02/03/2021;Ávila;7,648493263
02/03/2021;León;7,620270745
02/03/2021;Segovia;8,287050996
02/03/2021;Valladolid;8,953976838
02/03/2021;Zamora;8,12305607
02/03/2021;Castilla y León;8,296493649
02/03/2021;Burgos;7,700391525
02/03/2021;Salamanca;10,05738034
02/03/2021;Palencia;8,168230641
02/03/2021;Soria;7,211527917
01/03/2021;Ávila;7,66102904
01/03/2021;Burgos;7,706216471
01/03/2021;León;7,629975738
01/03/2021;Salamanca;10,07422285
01/03/2021;Soria;7,214953271
01/03/2021;Valladolid;8,970245981
01/03/2021;Zamora;8,139196273
01/03/2021;Palencia;8,186775794
01/03/2021;Segovia;8,297002791
01/03/2021;Castilla y León;8,30870971
28/02/2021;León;7,633657363
28/02/2021;Salamanca;10,08622865
28/02/2021;Segovia;8,304861382
28/02/2021;Castilla y León;8,316082604
28/02/2021;Palencia;8,198170704
28/02/2021;Soria;7,217789924
28/02/2021;Zamora;8,149475923
28/02/2021;Ávila;7,669403967
28/02/2021;Burgos;7,705343786
28/02/2021;Valladolid;8,986007208
27/02/2021;Ávila;7,678777978
27/02/2021;Salamanca;10,09397065
27/02/2021;Soria;7,2103497
27/02/2021;Zamora;8,153499091
27/02/2021;Palencia;8,201426569
27/02/2021;Segovia;8,308457468
27/02/2021;Valladolid;8,991723303
27/02/2021;Castilla y León;8,319444631
27/02/2021;Burgos;7,705301798
27/02/2021;León;7,634253806
26/02/2021;Ávila;7,689781392
26/02/2021;Palencia;8,203304165
26/02/2021;Segovia;8,313201162
26/02/2021;Valladolid;8,99536744
26/02/2021;Burgos;7,705056038
26/02/2021;Salamanca;10,10220849
26/02/2021;Castilla y León;8,322511672
26/02/2021;León;7,638497392
26/02/2021;Soria;7,21722512
26/02/2021;Zamora;8,159488662
25/02/2021;Ávila;7,69460845
25/02/2021;Burgos;7,704362833
25/02/2021;Salamanca;10,12673252
25/02/2021;Palencia;8,204516289
25/02/2021;Segovia;8,320145806
25/02/2021;Soria;7,214535559
25/02/2021;León;7,639369978
25/02/2021;Valladolid;9,004021969
25/02/2021;Zamora;8,178372869
25/02/2021;Castilla y León;8,330873064
24/02/2021;Soria;7,222720966
24/02/2021;Zamora;8,184313654
24/02/2021;León;7,646319318
24/02/2021;Palencia;8,211045801
24/02/2021;Segovia;8,324951796
24/02/2021;Castilla y León;8,338179897
24/02/2021;Ávila;7,70447695
24/02/2021;Burgos;7,704903033
24/02/2021;Salamanca;10,1415453
24/02/2021;Valladolid;9,017391147
23/02/2021;Palencia;8,218218625
23/02/2021;Segovia;8,333128572
23/02/2021;Burgos;7,710364361
23/02/2021;León;7,646643364
23/02/2021;Ávila;7,713276972
23/02/2021;Salamanca;10,15289628
23/02/2021;Soria;7,22068109
23/02/2021;Valladolid;9,032569893
23/02/2021;Zamora;8,197585018
23/02/2021;Castilla y León;8,34601998
22/02/2021;Palencia;8,227048613
22/02/2021;Soria;7,218139264
22/02/2021;Valladolid;9,045578228
22/02/2021;Ávila;7,730655299
22/02/2021;León;7,649489753
22/02/2021;Segovia;8,337847287
22/02/2021;Zamora;8,206339952
22/02/2021;Castilla y León;8,355225176
22/02/2021;Burgos;7,70919306
22/02/2021;Salamanca;10,18450725
21/02/2021;León;7,65169964
21/02/2021;Salamanca;10,20394537
21/02/2021;Zamora;8,212640603
21/02/2021;Castilla y León;8,364703034
21/02/2021;Burgos;7,712955381
21/02/2021;Valladolid;9,065274418
21/02/2021;Ávila;7,739908204
21/02/2021;Palencia;8,235929361
21/02/2021;Segovia;8,350648261
21/02/2021;Soria;7,224053272
20/02/2021;Ávila;7,746113051
20/02/2021;León;7,650918291
20/02/2021;Salamanca;10,20715845
20/02/2021;Zamora;8,215494431
20/02/2021;Castilla y León;8,367405751
20/02/2021;Burgos;7,713987727
20/02/2021;Soria;7,227724996
20/02/2021;Valladolid;9,069389853
20/02/2021;Palencia;8,238955139
20/02/2021;Segovia;8,352773714
19/02/2021;Segovia;8,359444222
19/02/2021;Soria;7,226899584
19/02/2021;Zamora;8,217827881
19/02/2021;León;7,651059246
19/02/2021;Valladolid;9,077340223
19/02/2021;Castilla y León;8,372568825
19/02/2021;Ávila;7,757087372
19/02/2021;Burgos;7,717097243
19/02/2021;Palencia;8,247169107
19/02/2021;Salamanca;10,21767463
18/02/2021;Palencia;8,251799383
18/02/2021;Segovia;8,364888807
18/02/2021;Ávila;7,762795067
18/02/2021;Salamanca;10,22775717
18/02/2021;Castilla y León;8,379728092
18/02/2021;Burgos;7,716214638
18/02/2021;León;7,656423292
18/02/2021;Soria;7,224366063
18/02/2021;Valladolid;9,093969309
18/02/2021;Zamora;8,227582461
17/02/2021;Ávila;7,775110166
17/02/2021;Burgos;7,71837377
17/02/2021;León;7,66077595
17/02/2021;Soria;7,228632867
17/02/2021;Zamora;8,236778779
17/02/2021;Palencia;8,258768954
17/02/2021;Valladolid;9,106974423
17/02/2021;Castilla y León;8,390812798
17/02/2021;Salamanca;10,24936438
17/02/2021;Segovia;8,38962813
16/02/2021;Ávila;7,785238996
16/02/2021;León;7,665016434
16/02/2021;Valladolid;9,122871606
16/02/2021;Zamora;8,245793437
16/02/2021;Palencia;8,266794079
16/02/2021;Segovia;8,413942962
16/02/2021;Soria;7,227743098
16/02/2021;Burgos;7,751797059
16/02/2021;Salamanca;10,25956137
16/02/2021;Castilla y León;8,4053233
15/02/2021;León;7,672587138
15/02/2021;Palencia;8,271327937
15/02/2021;Valladolid;9,136854385
15/02/2021;Ávila;7,799490646
15/02/2021;Burgos;7,760973265
15/02/2021;Segovia;8,424592221
15/02/2021;Soria;7,223422859
15/02/2021;Castilla y León;8,414929271
15/02/2021;Salamanca;10,27098628
15/02/2021;Zamora;8,260369737
14/02/2021;Palencia;8,273818604
14/02/2021;Salamanca;10,27616733
14/02/2021;Castilla y León;8,42353953
14/02/2021;Ávila;7,811857678
14/02/2021;Burgos;7,7663492
14/02/2021;Segovia;8,436804528
14/02/2021;León;7,6729046
14/02/2021;Soria;7,216534318
14/02/2021;Valladolid;9,158841448
14/02/2021;Zamora;8,273531297
13/02/2021;Palencia;8,276155819
13/02/2021;Valladolid;9,163783428
13/02/2021;Ávila;7,824348842
13/02/2021;Salamanca;10,27903941
13/02/2021;Segovia;8,440415109
13/02/2021;Soria;7,207559616
13/02/2021;Zamora;8,278580815
13/02/2021;Castilla y León;8,426274249
13/02/2021;Burgos;7,769901381
13/02/2021;León;7,671101645
12/02/2021;Burgos;7,771768912
12/02/2021;Palencia;8,274669115
12/02/2021;Castilla y León;8,427574319
12/02/2021;León;7,66886462
12/02/2021;Soria;7,198862326
12/02/2021;Valladolid;9,164051949
12/02/2021;Zamora;8,285489628
12/02/2021;Ávila;7,825979788
12/02/2021;Salamanca;10,28779212
12/02/2021;Segovia;8,440718393
11/02/2021;Ávila;7,828144012
11/02/2021;Palencia;8,315361549
11/02/2021;Salamanca;10,29933436
11/02/2021;Castilla y León;8,441595265
11/02/2021;Burgos;7,790832145
11/02/2021;León;7,672572359
11/02/2021;Segovia;8,444721542
11/02/2021;Soria;7,200772201
11/02/2021;Valladolid;9,180911375
11/02/2021;Zamora;8,317505689
10/02/2021;Palencia;8,401865076
10/02/2021;Salamanca;10,30351355
10/02/2021;Burgos;7,793045997
10/02/2021;León;7,690369861
10/02/2021;Segovia;8,444130343
10/02/2021;Valladolid;9,195703726
10/02/2021;Zamora;8,365431974
10/02/2021;Castilla y León;8,460169029
10/02/2021;Ávila;7,836881849
10/02/2021;Soria;7,203146576
09/02/2021;Ávila;7,846267572
09/02/2021;Zamora;8,396655811
09/02/2021;Salamanca;10,30327951
09/02/2021;Soria;7,197412517
09/02/2021;Burgos;7,796573575
09/02/2021;León;7,701702272
09/02/2021;Palencia;8,4073436
09/02/2021;Segovia;8,448836806
09/02/2021;Valladolid;9,211593428
09/02/2021;Castilla y León;8,46888107
08/02/2021;Soria;7,191419116
08/02/2021;Zamora;8,415686825
08/02/2021;Castilla y León;8,479276809
08/02/2021;Burgos;7,81065776
08/02/2021;León;7,715685366
08/02/2021;Valladolid;9,227837404
08/02/2021;Ávila;7,849435539
08/02/2021;Palencia;8,398864552
08/02/2021;Salamanca;10,32691826
08/02/2021;Segovia;8,439840099
07/02/2021;Salamanca;10,34240789
07/02/2021;Segovia;8,442298803
07/02/2021;Castilla y León;8,504982308
07/02/2021;Ávila;7,85491112
07/02/2021;Burgos;7,838296834
07/02/2021;León;7,785739588
07/02/2021;Palencia;8,388278388
07/02/2021;Soria;7,194928436
07/02/2021;Valladolid;9,250289885
07/02/2021;Zamora;8,427569974
06/02/2021;Soria;7,18178954
06/02/2021;Burgos;7,838778592
06/02/2021;León;7,934593569
06/02/2021;Segovia;8,437690032
06/02/2021;Valladolid;9,276703449
06/02/2021;Zamora;8,431204293
06/02/2021;Ávila;7,863193123
06/02/2021;Palencia;8,387286924
06/02/2021;Salamanca;10,3479514
06/02/2021;Castilla y León;8,540637568
05/02/2021;Burgos;7,83745446
05/02/2021;Zamora;8,58010779
05/02/2021;Ávila;7,872096539
05/02/2021;Palencia;8,377174055
05/02/2021;Segovia;8,447025724
05/02/2021;Soria;7,169107477
05/02/2021;León;8,1564382
05/02/2021;Salamanca;10,35152682
05/02/2021;Valladolid;9,305053926
05/02/2021;Castilla y León;8,597845384
04/02/2021;Burgos;7,876270833
04/02/2021;Palencia;8,425230933
04/02/2021;Salamanca;10,38465907
04/02/2021;Ávila;7,870519705
04/02/2021;León;8,329194075
04/02/2021;Segovia;8,44172047
04/02/2021;Soria;7,166147093
04/02/2021;Valladolid;9,318711049
04/02/2021;Zamora;8,744631604
04/02/2021;Castilla y León;8,655864183
03/02/2021;León;8,442896704
03/02/2021;Palencia;8,401121603
03/02/2021;Soria;7,166228267
03/02/2021;Zamora;8,837718106
03/02/2021;Ávila;7,868610726
03/02/2021;Burgos;7,918137458
03/02/2021;Salamanca;10,41675633
03/02/2021;Segovia;8,509314806
03/02/2021;Valladolid;9,332999124
03/02/2021;Castilla y León;8,698655891
02/02/2021;Salamanca;10,4531946
02/02/2021;Burgos;7,932596296
02/02/2021;Segovia;8,598943105
02/02/2021;Zamora;8,865493551
02/02/2021;Castilla y León;8,730428678
02/02/2021;Ávila;7,866432337
02/02/2021;León;8,556373899
02/02/2021;Palencia;8,353289828
02/02/2021;Soria;7,165197152
02/02/2021;Valladolid;9,340793613
01/02/2021;Burgos;7,931356061
01/02/2021;Salamanca;10,49256744
01/02/2021;Segovia;8,58450541
01/02/2021;León;8,538434133
01/02/2021;Soria;7,178892717
01/02/2021;Zamora;8,875188136
01/02/2021;Ávila;7,859317006
01/02/2021;Palencia;8,29064627
01/02/2021;Valladolid;9,338935684
01/02/2021;Castilla y León;8,724394081
31/01/2021;León;8,525119316
31/01/2021;Castilla y León;8,729092571
31/01/2021;Palencia;8,309194484
31/01/2021;Valladolid;9,34165165
31/01/2021;Zamora;8,879290653
31/01/2021;Ávila;7,867112551
31/01/2021;Burgos;7,920167404
31/01/2021;Salamanca;10,48409966
31/01/2021;Segovia;8,571211743
31/01/2021;Soria;7,290410133
30/01/2021;León;8,50406488
30/01/2021;Palencia;8,480457779
30/01/2021;Salamanca;10,481446
30/01/2021;Segovia;8,795427115
30/01/2021;Ávila;7,861828685
30/01/2021;Soria;7,56337991
30/01/2021;Valladolid;9,33900478
30/01/2021;Zamora;8,876223757
30/01/2021;Burgos;7,917522515
30/01/2021;Castilla y León;8,772103089
29/01/2021;Palencia;8,707280181
29/01/2021;Salamanca;10,4963023
29/01/2021;Segovia;8,96504219
29/01/2021;Ávila;7,988603763
29/01/2021;Soria;7,740709421
29/01/2021;Valladolid;9,335220648
29/01/2021;Zamora;9,035565524
29/01/2021;Burgos;7,946545758
29/01/2021;León;8,603718926
29/01/2021;Castilla y León;8,855330942
28/01/2021;Palencia;8,981773521
28/01/2021;Segovia;9,037578593
28/01/2021;Soria;7,710338134
28/01/2021;Zamora;9,116399349
28/01/2021;Ávila;7,995206072
28/01/2021;Burgos;7,934733721
28/01/2021;Salamanca;10,49288194
28/01/2021;Valladolid;9,34930636
28/01/2021;León;8,546360734
28/01/2021;Castilla y León;8,874999614
27/01/2021;Segovia;9,008059005
27/01/2021;Zamora;9,115841809
27/01/2021;Castilla y León;8,889980266
27/01/2021;Ávila;8,0095697
27/01/2021;León;8,538783775
27/01/2021;Soria;7,698414164
27/01/2021;Burgos;7,919567436
27/01/2021;Palencia;9,250430648
27/01/2021;Salamanca;10,48768121
27/01/2021;Valladolid;9,364774999
26/01/2021;Ávila;7,968970381
